drummer,session,bpm,genre
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,125,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,95,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,105,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,78,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,80,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,64,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,140,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,130,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
drummer1,session1,116,0
