class_name,class_idx,split
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_00_silence,0,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
pattern_01_verse_groove,1,train
